timestamp,road_id,road_name,cars_count,avg_speed_kmh,district,lat,lon
2025-11-14T19:56:11.140210,4,المعادي كورنيش,116,25.33,المعادي,29.974456,31.25434
2025-11-14T19:56:12.141294,4,المعادي كورنيش,143,35.26,المعادي,29.974406,31.254587
2025-11-14T19:56:13.142489,5,محور المشير/التجمع,167,16.83,التجمع الخامس,30.020904,31.498865
2025-11-14T19:56:14.143980,5,محور المشير/التجمع,57,25.47,التجمع الخامس,30.021363,31.498213
2025-11-14T19:56:15.145776,5,محور المشير/التجمع,85,31.05,التجمع الخامس,30.021172,31.499782
2025-11-14T19:56:16.147113,5,محور المشير/التجمع,144,49.88,التجمع الخامس,30.021449,31.498344
2025-11-14T19:56:17.148484,1,صلاح سالم,78,28.28,مدينة نصر,30.067309,31.329235
2025-11-14T19:56:18.150043,1,صلاح سالم,148,31.36,مدينة نصر,30.066383,31.330595
2025-11-14T19:56:19.151804,5,محور المشير/التجمع,130,24.33,التجمع الخامس,30.021371,31.498546
2025-11-14T19:56:20.153282,3,كورنيش النيل,58,30.91,وسط البلد,30.045763,31.235003
2025-11-14T19:56:21.154485,2,الهرم,69,31.64,الجيزة,29.972498,31.125272
2025-11-14T19:56:22.156153,4,المعادي كورنيش,143,26.55,المعادي,29.974518,31.254807
2025-11-14T19:56:23.157500,3,كورنيش النيل,168,22.27,وسط البلد,30.045238,31.234444
2025-11-14T19:56:24.158974,3,كورنيش النيل,116,24.51,وسط البلد,30.045606,31.235157
2025-11-14T19:56:25.160069,2,الهرم,97,25.5,الجيزة,29.973164,31.126032
2025-11-14T19:56:26.161816,3,كورنيش النيل,146,29.37,وسط البلد,30.045739,31.235061
2025-11-14T19:56:27.163151,1,صلاح سالم,145,29.06,مدينة نصر,30.067113,31.329823
2025-11-14T19:56:28.164557,3,كورنيش النيل,160,24.03,وسط البلد,30.04544,31.23564
2025-11-14T19:56:29.166186,5,محور المشير/التجمع,99,38.73,التجمع الخامس,30.020456,31.499785
2025-11-14T19:56:30.167749,2,الهرم,109,36.72,الجيزة,29.973062,31.126511
2025-11-14T19:56:31.169362,2,الهرم,118,33.6,الجيزة,29.973354,31.125307
2025-11-14T19:56:32.170939,5,محور المشير/التجمع,90,36.06,التجمع الخامس,30.020452,31.499652
2025-11-14T19:56:33.172217,4,المعادي كورنيش,107,31.68,المعادي,29.975222,31.255787
2025-11-14T19:56:34.173405,1,صلاح سالم,133,27.88,مدينة نصر,30.067101,31.330079
2025-11-14T19:56:35.174621,5,محور المشير/التجمع,214,20.51,التجمع الخامس,30.020695,31.498718
2025-11-14T19:56:36.176236,4,المعادي كورنيش,65,33.91,المعادي,29.974368,31.254265
2025-11-14T19:56:37.177680,5,محور المشير/التجمع,148,16.38,التجمع الخامس,30.021305,31.498471
2025-11-14T19:56:38.179373,1,صلاح سالم,143,43.24,مدينة نصر,30.067297,31.330201
2025-11-14T19:56:39.180958,4,المعادي كورنيش,91,36.19,المعادي,29.974498,31.255634
2025-11-14T19:56:40.182494,3,كورنيش النيل,114,41.41,وسط البلد,30.045805,31.234434
2025-11-14T19:56:41.183819,3,كورنيش النيل,91,21.45,وسط البلد,30.046296,31.234947
2025-11-14T19:56:42.185586,4,المعادي كورنيش,53,36.91,المعادي,29.975234,31.254735
2025-11-14T19:56:43.188027,3,كورنيش النيل,145,44.07,وسط البلد,30.04653,31.23521
2025-11-14T19:56:44.189502,4,المعادي كورنيش,92,38.14,المعادي,29.974313,31.254505
2025-11-14T19:56:45.190952,3,كورنيش النيل,100,48.39,وسط البلد,30.046498,31.234616
2025-11-14T19:56:46.192154,2,الهرم,41,29.49,الجيزة,29.973365,31.125314
2025-11-14T19:56:47.193502,4,المعادي كورنيش,134,27.02,المعادي,29.974647,31.254919
2025-11-14T19:56:48.195062,5,محور المشير/التجمع,86,32.46,التجمع الخامس,30.020404,31.49901
2025-11-14T19:56:49.196624,3,كورنيش النيل,146,28.05,وسط البلد,30.046104,31.234804
2025-11-14T19:56:50.198212,2,الهرم,195,31.78,الجيزة,29.973598,31.126038
2025-11-14T19:56:51.199392,2,الهرم,86,33.61,الجيزة,29.973186,31.126741
2025-11-14T19:56:52.200962,2,الهرم,110,29.47,الجيزة,29.973528,31.125898
2025-11-14T19:56:53.202617,5,محور المشير/التجمع,207,16.2,التجمع الخامس,30.021647,31.498784
2025-11-14T19:56:54.203887,2,الهرم,103,37.03,الجيزة,29.972386,31.126797
2025-11-14T19:56:55.205096,3,كورنيش النيل,109,25.61,وسط البلد,30.045987,31.235006
2025-11-14T19:56:56.206449,5,محور المشير/التجمع,141,18.96,التجمع الخامس,30.021466,31.499194
2025-11-14T19:56:57.207915,1,صلاح سالم,176,33.42,مدينة نصر,30.067752,31.330336
2025-11-14T19:56:58.209706,2,الهرم,118,21.76,الجيزة,29.97282,31.125454
2025-11-14T19:56:59.211673,4,المعادي كورنيش,76,25.63,المعادي,29.974899,31.254635
2025-11-14T19:57:00.213255,3,كورنيش النيل,92,28.38,وسط البلد,30.045781,31.23498
2025-11-14T19:57:01.215080,3,كورنيش النيل,76,24.54,وسط البلد,30.046438,31.234939
2025-11-14T19:57:02.217314,3,كورنيش النيل,107,37.14,وسط البلد,30.04534,31.23496
2025-11-14T19:57:03.218643,3,كورنيش النيل,113,35.68,وسط البلد,30.045766,31.235012
2025-11-14T19:57:04.219979,1,صلاح سالم,135,33.65,مدينة نصر,30.066801,31.32982
2025-11-14T19:57:05.221353,3,كورنيش النيل,152,32.21,وسط البلد,30.045902,31.235416
2025-11-14T19:57:06.222717,3,كورنيش النيل,184,26.13,وسط البلد,30.045487,31.234835
2025-11-14T19:57:07.223990,4,المعادي كورنيش,35,27.55,المعادي,29.975688,31.255025
2025-11-14T19:57:08.225568,2,الهرم,118,37.98,الجيزة,29.972975,31.125298
2025-11-14T19:57:09.226721,1,صلاح سالم,183,25.94,مدينة نصر,30.067329,31.33005
2025-11-14T19:57:10.229046,4,المعادي كورنيش,188,31.42,المعادي,29.974498,31.255516
2025-11-14T19:57:11.230512,3,كورنيش النيل,150,30.86,وسط البلد,30.04577,31.234331
2025-11-14T19:57:12.232127,2,الهرم,36,36.19,الجيزة,29.972921,31.12679
2025-11-14T19:57:13.233221,3,كورنيش النيل,126,24.04,وسط البلد,30.045361,31.235088
2025-11-14T19:57:14.234965,5,محور المشير/التجمع,133,11.84,التجمع الخامس,30.02174,31.498509
2025-11-14T19:57:15.236032,1,صلاح سالم,118,29.91,مدينة نصر,30.067271,31.329927
2025-11-14T19:57:16.237384,2,الهرم,129,29.85,الجيزة,29.973661,31.125959
2025-11-14T19:57:17.239505,2,الهرم,111,27.51,الجيزة,29.973637,31.125681
2025-11-14T19:57:18.240850,5,محور المشير/التجمع,138,30.28,التجمع الخامس,30.021382,31.499534
2025-11-14T19:57:19.242379,4,المعادي كورنيش,95,31.45,المعادي,29.97528,31.255764
2025-11-14T19:57:20.244016,5,محور المشير/التجمع,142,27.05,التجمع الخامس,30.021414,31.498549
2025-11-14T19:57:21.245937,3,كورنيش النيل,176,21.94,وسط البلد,30.046056,31.234678
2025-11-14T19:57:22.247024,1,صلاح سالم,134,38.4,مدينة نصر,30.066573,31.329786
2025-11-14T19:57:23.248262,2,الهرم,132,12.85,الجيزة,29.972592,31.125447
2025-11-14T19:57:24.249878,3,كورنيش النيل,141,27.23,وسط البلد,30.045777,31.235581
2025-11-14T19:57:25.251902,5,محور المشير/التجمع,79,44.56,التجمع الخامس,30.020222,31.499575
2025-11-14T19:57:26.253298,5,محور المشير/التجمع,131,22.61,التجمع الخامس,30.021045,31.499441
2025-11-14T19:57:27.254746,1,صلاح سالم,91,35.93,مدينة نصر,30.066949,31.330622
2025-11-14T19:57:28.256245,2,الهرم,107,26.9,الجيزة,29.972218,31.125283
2025-11-14T19:57:29.258114,5,محور المشير/التجمع,119,15.47,التجمع الخامس,30.020608,31.499023
2025-11-14T19:57:30.259749,3,كورنيش النيل,172,25.84,وسط البلد,30.046157,31.23524
2025-11-14T19:57:31.261384,3,كورنيش النيل,103,26.67,وسط البلد,30.045911,31.234954
2025-11-14T19:57:32.262902,2,الهرم,138,23.96,الجيزة,29.973621,31.126028
2025-11-14T19:57:33.264529,3,كورنيش النيل,115,42.88,وسط البلد,30.046479,31.234936
2025-11-14T19:57:34.266118,5,محور المشير/التجمع,119,30.94,التجمع الخامس,30.021058,31.499703
2025-11-14T19:57:35.267557,2,الهرم,114,35.11,الجيزة,29.973615,31.126697
2025-11-14T19:57:36.268786,3,كورنيش النيل,121,24.22,وسط البلد,30.046496,31.234327
2025-11-14T19:57:37.270517,5,محور المشير/التجمع,110,29.61,التجمع الخامس,30.020793,31.499222
2025-11-14T19:57:38.271934,1,صلاح سالم,125,27.48,مدينة نصر,30.066927,31.330582
2025-11-14T19:57:39.273546,4,المعادي كورنيش,192,12.84,المعادي,29.97481,31.254408
2025-11-14T19:57:40.275379,3,كورنيش النيل,96,21.15,وسط البلد,30.045933,31.23513
2025-11-14T19:57:41.276520,5,محور المشير/التجمع,174,21.51,التجمع الخامس,30.020934,31.498889
2025-11-14T19:57:42.278326,3,كورنيش النيل,187,28.66,وسط البلد,30.046703,31.235322
2025-11-14T19:57:43.279762,5,محور المشير/التجمع,42,28.63,التجمع الخامس,30.021214,31.499385
2025-11-14T19:57:44.281687,1,صلاح سالم,181,30.64,مدينة نصر,30.06737,31.329457
2025-11-14T19:57:45.282929,3,كورنيش النيل,145,20.06,وسط البلد,30.045792,31.23429
2025-11-14T19:57:46.284260,3,كورنيش النيل,161,30.72,وسط البلد,30.045963,31.23547
2025-11-14T19:57:47.285583,2,الهرم,49,27.59,الجيزة,29.972626,31.125394
2025-11-14T19:57:48.287336,2,الهرم,144,34.03,الجيزة,29.972535,31.126768
2025-11-14T19:57:49.288913,1,صلاح سالم,198,5.9,مدينة نصر,30.067614,31.329368
2025-11-14T19:57:50.290122,4,المعادي كورنيش,121,21.63,المعادي,29.975368,31.255326
2025-11-14T19:57:51.291099,5,محور المشير/التجمع,165,31.47,التجمع الخامس,30.020604,31.499265
2025-11-14T19:57:52.292131,1,صلاح سالم,156,37.19,مدينة نصر,30.0677,31.330741
2025-11-14T19:57:53.293831,3,كورنيش النيل,104,33.11,وسط البلد,30.045842,31.235784
2025-11-14T19:57:54.295131,2,الهرم,102,35.37,الجيزة,29.973443,31.12596
2025-11-14T19:57:55.296390,1,صلاح سالم,109,47.34,مدينة نصر,30.067472,31.33056
2025-11-14T19:57:56.297972,1,صلاح سالم,76,32.86,مدينة نصر,30.066489,31.330302
2025-11-14T19:57:57.299526,1,صلاح سالم,78,14.16,مدينة نصر,30.066579,31.329581
2025-11-14T19:57:58.301068,3,كورنيش النيل,116,29.17,وسط البلد,30.046698,31.235197
2025-11-14T19:57:59.302494,1,صلاح سالم,174,21.36,مدينة نصر,30.066934,31.330291
2025-11-14T19:58:00.303595,3,كورنيش النيل,196,23.56,وسط البلد,30.04593,31.235092
2025-11-14T19:58:01.304881,3,كورنيش النيل,113,36.05,وسط البلد,30.046394,31.234278
2025-11-14T19:58:02.306568,3,كورنيش النيل,170,31.08,وسط البلد,30.046489,31.234462
2025-11-14T19:58:03.307942,3,كورنيش النيل,106,26.07,وسط البلد,30.045236,31.234484
2025-11-14T19:58:04.309603,1,صلاح سالم,92,50.9,مدينة نصر,30.067697,31.329624
2025-11-14T19:58:05.310722,1,صلاح سالم,122,27.77,مدينة نصر,30.067148,31.329899
2025-11-14T19:58:06.312336,1,صلاح سالم,130,29.03,مدينة نصر,30.066237,31.330463
2025-11-14T19:58:07.313532,2,الهرم,182,23.23,الجيزة,29.972509,31.125886
2025-11-14T19:58:08.314904,1,صلاح سالم,106,37.09,مدينة نصر,30.067017,31.329816
2025-11-14T19:58:09.316222,4,المعادي كورنيش,204,22.29,المعادي,29.975159,31.255505
2025-11-14T19:58:10.317803,5,محور المشير/التجمع,89,37.39,التجمع الخامس,30.020598,31.499523
2025-11-14T19:58:11.319536,5,محور المشير/التجمع,141,31.96,التجمع الخامس,30.021351,31.499589
2025-11-14T19:58:12.320951,1,صلاح سالم,158,19.48,مدينة نصر,30.066852,31.330349
2025-11-14T19:58:13.322755,4,المعادي كورنيش,135,26.48,المعادي,29.975787,31.255626
2025-11-14T19:58:14.323938,3,كورنيش النيل,122,26.54,وسط البلد,30.046738,31.23544
2025-11-14T19:58:15.325271,2,الهرم,113,26.08,الجيزة,29.973071,31.125829
2025-11-14T19:58:16.326740,1,صلاح سالم,109,38.93,مدينة نصر,30.06706,31.330415
2025-11-14T19:58:17.328121,2,الهرم,188,35.96,الجيزة,29.972596,31.126516
2025-11-14T19:58:18.329764,3,كورنيش النيل,172,30.33,وسط البلد,30.046413,31.234969
2025-11-14T19:58:19.331453,3,كورنيش النيل,97,31.45,وسط البلد,30.046602,31.234686
2025-11-14T19:58:20.333079,4,المعادي كورنيش,169,19.11,المعادي,29.975125,31.254721
2025-11-14T19:58:21.334476,4,المعادي كورنيش,37,34.94,المعادي,29.975124,31.254375
2025-11-14T19:58:22.335683,4,المعادي كورنيش,180,34.63,المعادي,29.974426,31.254775
2025-11-14T19:58:23.337024,2,الهرم,136,32.71,الجيزة,29.973019,31.126601
2025-11-14T19:58:24.338369,4,المعادي كورنيش,140,21.79,المعادي,29.974556,31.254343
2025-11-14T19:58:25.339658,1,صلاح سالم,160,31.44,مدينة نصر,30.067653,31.329459
2025-11-14T19:58:26.340994,3,كورنيش النيل,101,33.7,وسط البلد,30.045681,31.234866
2025-11-14T19:58:27.342406,3,كورنيش النيل,147,22.55,وسط البلد,30.045283,31.234956
2025-11-14T19:58:28.343749,1,صلاح سالم,137,34.31,مدينة نصر,30.066321,31.330772
2025-11-14T19:58:29.345698,5,محور المشير/التجمع,128,25.5,التجمع الخامس,30.02034,31.499346
2025-11-14T19:58:30.347426,2,الهرم,151,26.32,الجيزة,29.973651,31.126515
2025-11-14T19:58:31.349187,3,كورنيش النيل,143,20.06,وسط البلد,30.046303,31.23443
2025-11-14T19:58:32.350506,3,كورنيش النيل,108,5,وسط البلد,30.04672,31.235308
2025-11-14T19:58:33.351885,2,الهرم,165,17.94,الجيزة,29.972259,31.126289
2025-11-14T19:58:34.353277,2,الهرم,117,19.98,الجيزة,29.973161,31.125679
2025-11-14T19:58:35.354776,5,محور المشير/التجمع,138,16.59,التجمع الخامس,30.021662,31.498237
2025-11-14T19:58:36.356448,1,صلاح سالم,97,35.53,مدينة نصر,30.066667,31.330181
2025-11-14T19:58:37.358204,2,الهرم,160,36.9,الجيزة,29.97233,31.125963
2025-11-14T19:58:38.359371,4,المعادي كورنيش,105,18.23,المعادي,29.974462,31.255791
2025-11-14T19:58:39.360830,3,كورنيش النيل,117,30.93,وسط البلد,30.045314,31.235406
2025-11-14T19:58:40.362227,2,الهرم,59,24.1,الجيزة,29.972328,31.126777
2025-11-14T19:58:41.364076,4,المعادي كورنيش,125,25.41,المعادي,29.975121,31.255365
2025-11-14T19:58:42.365970,3,كورنيش النيل,107,42.08,وسط البلد,30.046526,31.234874
2025-11-14T19:58:43.367491,3,كورنيش النيل,123,36.26,وسط البلد,30.045226,31.235785
2025-11-14T19:58:44.368728,3,كورنيش النيل,119,35.51,وسط البلد,30.045787,31.234494
2025-11-14T19:58:45.370282,3,كورنيش النيل,116,37.25,وسط البلد,30.046384,31.234562
2025-11-14T19:58:46.371624,5,محور المشير/التجمع,159,31.1,التجمع الخامس,30.020867,31.499075
2025-11-14T19:58:47.373059,5,محور المشير/التجمع,120,20.28,التجمع الخامس,30.021789,31.498316
2025-11-14T19:58:48.374751,4,المعادي كورنيش,132,34.91,المعادي,29.975627,31.254379
2025-11-14T19:58:49.376156,1,صلاح سالم,112,27.48,مدينة نصر,30.066387,31.330406
2025-11-14T19:58:50.377265,3,كورنيش النيل,90,42.78,وسط البلد,30.046649,31.235211
2025-11-14T19:58:51.378741,3,كورنيش النيل,124,17.79,وسط البلد,30.045769,31.23577
2025-11-14T19:58:52.380369,1,صلاح سالم,169,23.34,مدينة نصر,30.06772,31.330086
2025-11-14T19:58:53.382514,5,محور المشير/التجمع,126,36.45,التجمع الخامس,30.021763,31.498764
2025-11-14T19:58:54.383798,5,محور المشير/التجمع,95,19.49,التجمع الخامس,30.02128,31.498636
2025-11-14T19:58:55.384852,4,المعادي كورنيش,90,32.18,المعادي,29.975176,31.255613
2025-11-14T19:58:56.385895,5,محور المشير/التجمع,44,40.46,التجمع الخامس,30.021762,31.499029
